file_name;classes;text;bow_preproc;gboed_preproc;gboed_freq_class;gboed_dist_class
1852265.txt;concedido;Bom dia, gostaria de ter acesso aos seguintes documentos/artigos:  BRASIL. Controladoria-Geral da União (CGU). Acesso à Informação Pública: Uma introdução à Lei 12.527, de 18 de novembro de 2011. Brasília: CGU, 2011. 23 p. (Link para download: http://www.cgu.gov.br/acessoainformacaogov/materiais-interesse/CartilhaAcessoaInformacao.pdf)  ACESSO à informação e controle social das políticas públicas. Brasília: ANDI, Article 19, 2009. 132 p. ISBN 9788599118177. (Link para download: http://www.cgu.gov.br/acessoainformacaogov/materiais-interesse/Acesso-a-informacao-e-controle-social-das-politicas-publicas.pdf)  MENDEL, Toby. Liberdade de informação: um estudo de direito comparado. Brasília: UNESCO, 2009. 162 p. BIBLIOGRAFIA SOBRE ACESSO À INFORMAÇÃO PÚBLICA Boletim Eletrônico de Bibliografias Especializadas Página 3 Biblioteca Graciliano Ramos / ENAP (Link para download: http://www.cgu.gov.br/acessoainformacaogov/materiais-interesse/liberdade-informacao-estudo-direito-comparado-unesco.pdf)  Roberto DaMatta (Coord.). Pesquisa diagnóstico sobre valores, conhecimento e cultura de acesso à informação pública no Poder Executivo Federal Brasileiro. Brasília: Controladoria-Geral Da União (CGU), 2011. 30 p. (Link para download http://www.cgu.gov.br/acessoainformacaogov/materiais-interesse/SUMARIO_FINAL.pdf)  E ainda: BRASIL. Ministério do Planejamento, Orçamento e Gestão. Secretaria de Logística e Tecnologia da Informação. Panorama da interoperabilidade no Brasil. Brasília: MP/SLTI, 2010. 251 p. ISBN 9788589199070.  BRASIL. Ministério do Planejamento, Orçamento e Gestão. Secretaria de Gestão. O cidadão como parceiro: manual da OCDE sobre informação, consulta e participação na formulação de políticas públicas. Brasília: Ministério do Planejamento, 2002. 124 p. (Coleção Gestão Pública).  BRASIL. MINISTÉRIO DO PLANEJAMENTO, ORÇAMENTO E GESTÃO. Transparência e responsabilização no setor público: fazendo acontecer. Brasília: MP, 2002. 294 p. (Coleção Gestão Publica, v.6).  ;dia gost ter acess seguint brasil geral unia cgu acess public lei novembr brasil cgu link download http acess control social polit public brasil andi articl isbn link download http control social polit mendel toby liberdad estud direit compar brasil unesc acess public boletim pagin ram enap link download http estud direit compar robert damatt coord pesquis valor cultur acess public pod execut federal brasil geral unia cgu link download http brasil orcament gesta logist panoram brasil brasil mpslti isbn brasil orcament gesta gesta cidada parceir manual ocde consult polit public brasil coleca gesta public brasil orcament gesta setor public faz acontec brasil coleca gesta public;bom <data de posse><PT> <gostaria><DT> de ter <acesso><DT> aos seguintes documentos <artigos><PT> brasil . controladoria geral da união cgu . <acesso><DT> à informação pública uma introdução à lei 12 527 de 18 de novembro de 2011  brasília cgu 2011 . 23 p  <link><PT> para <download de dados><PT> http   www cgu gov br acessoainformacaogov materiais interesse cartilhaacessoainformacao <download de dados><PT> <acesso><DT> à informação e controle social <cargos efetivos><PT> políticas públicas . brasília andi article 19 2009 . 132 p  isbn 9788599118177 . link para <download de dados><PT> http   www cgu gov br acessoainformacaogov materiais interesse <acesso><DT> a informacao e controle social <cargos efetivos><PT> politicas publicas <download de dados><PT> mendel toby . liberdade de informação um estudo de direito comparado . brasília unesco 2009 . 162 p  bibliografia sobre <acesso><DT> à informação pública boletim eletrônico de bibliografias especializadas página 3 biblioteca graciliano ramos enap <link><PT> para <download de dados><PT> http   www cgu gov br acessoainformacaogov materiais interesse liberdade informacao estudo direito comparado unesco <download de dados><PT> roberto damatta coord . pesquisa diagnóstico sobre <valor><PT> conhecimento e cultura de <acesso><DT> à informação pública no poder executivo federal brasileiro . brasília controladoria geral da união cgu 2011 . 30 p  <link><PT> para <download de dados><PT> http   www cgu gov br acessoainformacaogov materiais interesse sumario final <download de dados><PT> e ainda brasil . ministério do <programas de trabalho><PT> <execução orçamentária><PT> e gestão . secretaria de logística e tecnologia da informação . panorama da interoperabilidade no brasil . brasília <norma><PT> slti 2010 . 251 p  isbn 9788589199070  brasil . ministério do <programas de trabalho><PT> <execução orçamentária><PT> e gestão . secretaria de gestão . o cidadão como parceiro manual da ocde sobre informação <consultar><DT> e participação na formulação de políticas públicas . brasília ministério do <programas de trabalho><PT> 2002 . 124 p  coleção gestão pública . brasil . ministério do <programas de trabalho><PT> <execução orçamentária><PT> e gestão . transparência e responsabilização no setor público fazendo acontecer . brasília <norma><PT> 2002 . 294 p  coleção gestão publica v 6 .;concedido;concedido
1717305.txt;concedido;Folha salarial do mês de Janeiro de 2016;folh salarial mes janeir;<remuneração><PT> do mês de janeiro de 2016 .;neutro;neutro
1761933.txt;concedido;Bom dia, Não encontrei em nenhum site do governo, nem na internet essa informação: Preciso saber qual legislação descreve quando que uma prefeitura precisa ter site. - Uma certa vez, um professor de Direito Administrativo informou que um município a partir de 10.000 mil habitantes é obrigatório publicizar as informações em site, mas não soube especificar a fonte. E abaixo de 10.000 habitantes teria poderia publicizar em jornal local, por exemplo.  Eu gostaria de saber a legislação que descreve quando um município deve ter site. Não esta na Lei de Acesso à Informação, já verifiquei...  Já não sei onde procurar, por isso abro este pedido.  Obrigada.;dia encontr sit govern internet precis sab descrev precis ter sit vez professor direit inform municipi part sit soub font ter pod jornal local exempl gost sab descrev municipi dev ter sit lei acess sei procur abro ped obrig;bom <data de posse><PT> <não encontrei><DT> em nenhum site do governo nem na internet essa informação <preciso de ajuda><DT> <saber><DT> <qual><DT> <norma><PT> descreve <quando><DT> que uma prefeitura precisa ter site . uma certa vez um professor de direito administrativo informou que um município a partir de 10 000 mil habitantes é obrigatório publicizar as informações em site mas não soube especificar a fonte . e abaixo de 10 000 habitantes teria <poderia><DT> publicizar em jornal local por exemplo . eu <gostaria><DT> de <saber><DT> a <norma><PT> que descreve <quando><DT> um município deve ter site . não esta na lei de <acesso><DT> à informação já verifiquei     já não sei <aonde><DT> <procuro><DT> por isso abro este <pedidos><PT> . obrigada .;concedido;concedido
1747388.txt;concedido;Gostaria de receber em arquivo (.pdf ou outro) a Coletânea de Entendimentos - Cartilha de orientação aos gestores de IFEs, entre universidades e escolas técnicas, pois, ao tentar acessar o link pelo site da CGU, diz que a página não existe.  Att.,;gost receb arquiv pdf coletan cartilh gestor ifes escol tecnic tent acess link sit cgu diz pagin exist att;<gostaria><DT> de receber em arquivo  <download de dados><PT> ou outro a coletânea de entendimentos <cartilhas><PT> de orientação aos gestores de ifes entre universidades e escolas técnicas pois ao tentar acessar o <link><PT> pelo site da cgu diz que a página não <existe><DT> . att  .;concedido;concedido
1709625.txt;concedido;"Solicito informar/disponibilizar a ""Relação"" contendo o quantitativo de servidores da Controladoria-Geral da União - CGU ""cedidos"" ou em ""exercício provisório"" em unidades da Receita Federal do Brasil";solicit relaca cont geral unia cgu ced exercici unidad receit federal brasil;<solicito><DT> <informar><DT> <disponibilizar><DT> a    relação    contendo o <quantidade><PT> de <profissionais><PT> da controladoria geral da união cgu    <cedidos><PT>    ou em    exercício provisório    em unidades da <receitas><PT> federal do brasil .;concedido;concedido
1827580.txt;concedido;Olá, efetuei um recurso à CGU, porém, já consegui a resposta. Tem como efetuar o cancelamento deste recurso? Visto que está no prazo para CGU responder? ;ola efetu recurs cgu consegu respost tem efetu recurs praz cgu respond;olá efetuei um <recursos federais><PT> à cgu porém já consegui a <resposta><PT> . tem como efetuar o cancelamento deste <recursos federais><PT> . visto que está no <prorrogação de prazo><PT> para cgu responder .;neutro;neutro
1753898.txt;concedido;Solicito informação sobre a existência de alguma recomendação ou processo que determine a substituição de terceirizados por servidores no Ministério do Trabalho e Emprego (MTE) atual Ministério do Trabalho e Previdência Social (MTPS). Caso exista como posso acompanhar o cumprimento?   Em anexo encaminho, para análise, comparativo entre as atividades realizadas por servidores (conforme edital do concurso público) e as atividades realizadas pelos terceirizados contratados conforme edital do pregão. ;solicit process determin trabalh empreg mte atual trabalh social mtps exist poss anex encaminh analis edital concurs public edital prega;<solicito><DT> informação sobre a existência de alguma recomendação ou processo que determine a substituição de <terceirizados><PT> por <profissionais><PT> no ministério do <ações><PT> e emprego mte atual ministério do <ações><PT> e previdência social mtps . caso exista como <acesso><DT> acompanhar o cumprimento . em <anexo><PT> encaminho para análise comparativo entre as <ações><PT> realizadas por <profissionais><PT> conforme <edital><PT> do <concurso><PT> e as <ações><PT> realizadas pelos <terceirizados><PT> contratados conforme <edital><PT> do <pregão><PT> .;concedido;concedido
1748479.txt;concedido;Como ter acesso aos pedidos de informação já realizados e atendidos a um determinado órgão?   Obrigado!;ter acess ped atend orga obrig;como ter <acesso><DT> aos <pedidos><PT> e atendidos a um determinado <órgãos><PT> . obrigado .;concedido;concedido
1784535.txt;concedido;Boa tarde, solicito informação sobre o andamento do processo de pedido de concurso para os cargo de analista de finanças e e técnico de finança e controle. gostaria de ter acesso ao processo que está em curso no ministério do planejamento e gestão,(MPOG),referente a uma possível abertura do concurso publico para os cargos aqui já citados.;boa tard solicit andament process ped concurs carg anal financ tecnic financ control gost ter acess process curs gesta mpog referent possivel abertur concurs public carg cit;boa tarde <solicito><DT> informação sobre o <andamento dessa operação><NT> do processo de <pedidos><PT> de <concurso><PT> para os <cargos efetivos><PT> de <auditor federal de finanças e controle><PT> de finanças e e técnico de finança e controle . <gostaria><DT> de ter <acesso><DT> ao processo que está <em trâmite><NT> no ministério do <programas de trabalho><PT> e gestão mpog referente a uma possível abertura do <concurso><PT> para os <cargos efetivos><PT> aqui já citados .;concedido;negado
1748326.txt;concedido;Solicitamos informações da atual situação do Processo NUP -  00206.001275/2015-49 e os encaminhamentos e providências tomadas.   Agradecemos a atenção.;atual situaca process nup tom atenca;<solicito><DT> informações da atual situação do processo nup 00206 001275 2015 49 e os encaminhamentos e providências tomadas . agradecemos a atenção .;neutro;neutro
1853852.txt;concedido;Solicito do Ministério da Transparência, Fiscalização e Controle informações acerca da realização de auditorias de qualquer gênero no Município de Barra do Garças, no estado de Mato Grosso, nos anos de 2013 a 2016. Também solicito a informação, caso exista, esteja disponível e não protegida por sigilo, se há alguma atividade programada para o ano corrente. Em caso de inexistência de, ao menos uma, resposta positiva, solicito que seja informado a última vez que houve a execução de alguma atividade de auditoria.;solicit control gener municipi barr garc estad mat gross anos solicit exist estej proteg sigil ativ ano corrent respost posit solicit inform ultim vez houv execuca ativ auditor;<solicito><DT> do ministério da transparência fiscalização e controle informações acerca da realização de <relatório de auditoria><NT> de qualquer gênero no município de barra do garças no estado de mato grosso nos anos de 2013 a 2016  também <solicito><DT> a informação caso exista esteja disponível e <não protegida por sigilo><PT> <existe><DT> alguma <ações><PT> programada para o ano corrente . em caso de inexistência de ao menos uma <resposta><PT> positiva <solicito><DT> que seja informado a última vez que houve a execução de alguma <ações><PT> de auditoria .;concedido;concedido
1840994.txt;concedido;Solicito saber os seguintes dados:  1) Número de recursos sobre Pedidos de Informação negados que tiveram perda de objeto por mediação junto ao órgão recorrido. Se possível o número dos processos para análise.  2) O Número de Recursos que resultaram em um Processo Administrativo Disciplinar, conforme o Artigo 32, §2  da Lei de Acesso à Informação (12.527/11) tendo como justificativa o Artigo 32 incisos I, III e V da mesma lei.   3)O  número de punições aplicadas conforme as categorias do Artigo 127 da Lei 8.112/90  (Advertência, Suspensão, Demissão, Cassação de Aposentadoria ou Disponibilidade, Destituição de Cargo em Comissão e Destituição de Função Comissionada) pelos motivos do item 1) deste pedido.   4) O  número de punições aplicadas conforme as categorias do Artigo 127 da Lei 8.112/  (Advertência, Suspensão, Demissão, Cassação de Aposentadoria ou Disponibilidade, Destituição de Cargo em Comissão e Destituição de Função Comissionada) pelos motivos do item 2) deste pedido.      Desde já, grato. ;solicit sab seguint dad numer recurs ped neg tiv perd objet mediaca junt orga recorr possivel numer process analis numer recurs process artig lei acess tend artig incis iii lei numer punico aplic artig lei suspensa demissa cassaca carg comissa funca motiv item ped numer punico aplic artig lei suspensa demissa cassaca carg comissa funca motiv item ped grat;<solicito><DT> <saber><DT> os seguintes dados 1 <número><PT> de recursos sobre <pedidos><PT> de informação negados que tiveram perda de objeto por mediação junto ao <órgãos><PT> recorrido . se possível o <número><PT> dos processos para análise . 2 o <número><PT> de recursos que resultaram em um <comissão de sindicância><NT> conforme o <artigos><PT> 32 §2 da lei de <acesso><DT> à informação 12 527 11 tendo como justificativa o <artigos><PT> 32 <artigos><PT> i iii e v da mesma lei . 3 o <número><PT> de punições aplicadas conforme as categorias do <artigos><PT> 127 da lei 8 112 90 advertência suspensão demissão cassação de <simular a aposentadoria><PT> ou disponibilidade destituição de <cargos efetivos><PT> em comissão e destituição de <cadastro><PT> comissionada pelos motivos do item 1 deste <pedidos><PT> . 4 o <número><PT> de punições aplicadas conforme as categorias do <artigos><PT> 127 da lei 8 112  advertência suspensão demissão cassação de <simular a aposentadoria><PT> ou disponibilidade destituição de <cargos efetivos><PT> em comissão e destituição de <cadastro><PT> comissionada pelos motivos do item 2 deste <pedidos><PT> . desde já grato .;concedido;concedido
1805833.txt;concedido;Copia do Relatório de Ação de Controle - Fiscalização Número do Relatório: 201212909 Funcional-Programática: 1136680342A95001 Programa: Nacional de Inclusão de Jovens - ProJovem Unidade Jurisdicionada TCU: Secretaria de Políticas Publicas de emprego Unidade Examinada: IPPES Município: Mimoso do Sul - ES Período de Fiscalização: 01/10/2012 a 14/11/2012;cop relatori aca control numer relatori funcional program nacional inclusa jovens projov unidad tcu polit public empreg unidad examin ippes municipi mimos sul period;copia do <relatório de ação de controle><NT> fiscalização <número><PT> do relatório 201212909 funcional programática 1136680342a95001 <perguntas e respostas><PT> nacional de inclusão de jovens projovem unidade jurisdicionada tcu secretaria de políticas publicas de emprego unidade examinada ippes município mimoso do sul es período de fiscalização 01 10 2012 a 14 11 2012 .;neutro;neutro
